PROVINCIA,CANTON,PARROQUIA,ZONA,SECTOR,MANZANA,No. DE VIVIENDA,No. DE HOGAR,Area urbana o rural,orden_en_hogar,Come y duerme  en este hogar,Sexo,Que parentesco o relación tiene con el/la jefe/a del hogar,Age,Cual es el mes en que nació,Cual es el año en que nació,Tiene cédula de ciudadanía ecuatoriana,Está inscrito en el Registro Civil,Tiene seguro de salud privado,Tiene discapacidad permanente por más de un año,Discapacidad intelectual,Discapacidad Fisico-Motora,Discapacidad Visual,Discapacidad Auditiva,Discapacidad Mental,Asiste actualmente a un establecimiento de educación especial para personas con discapacidad,En dónde nació,En que año llegó al Ecuador,Provincia/País Cantón Parroquia de Nacimiento,En que lugar vive habitualmente,Provincia/País Cantón Parroquia Que Vive Habitualmente,Hace 5 años(Noviembre 2005) En que lugar vivía habitualmente,Provincia/País Cantón Parroquia Que Vivía Hace 5 años,Habla Lengua Indígena el Papá,Habla Lengua Indígena la Mamá,Habla Lengua Castellano/Español el Papá,Habla Lengua Castellano/Español la Mamá,Habla Lengua Extranjera el Papá,Habla Lengua Extranjera la Mamá,No habla el Papá,No habla la Mamá,Habla Lengua Indígena,Cual lengua indigena habla,Habla Lengua Castellana,Habla Lengua Extranjera,No habla Ningún Idioma,Como se identifica según su cultura y costumbres,Cual es la Nacionalidad o Pueblo indígena al que pertenece,El/la niño/a participa en el Programa del INFA,El/la niño/a participa en el Programa del Ministerio de Educación,El/la niño/a participa en el Programa del Centro Infantil Privado,El/la niño/a participa en el Programa del Centro Infantil Público,El/la niño/a participa en Otro Programa,"El/la niño/a Le cuida la madre, el padre, familiares o conocidos gratis",El/la niño/a paga a familiares o conocidos por el cuidado,Sabe leer y escribir,En los ultimos 6 meses ha utilizado Telefono Celular,En los ultimos 6 meses ha utilizado Internet,En los utlimos 6 meses ha utilizado Computadora,Asiste actualmente a un establecimiento de enseñanza regular,El establecimiento de enseñanza regular al que asiste es,Cual es el nivel de instrucción más alto al que asiste o asistió,"Cual es el grado, curso o año más alto que aprobó",Tiene algún título de nivel superior o postgrado,Que título tiene,Qué hizo la semana pasada,Si NO ha trabajado,A que se dedica o que hace el negocio o empresa en la que trabaja o trabajo,Que hace o que es en donde trabaja o trabajo,En el lugar indicado trabaja o trabajo como,Cuantas horas trabajo la semana pasada o la última semana que trabajó,El trabajo que realiza o realizó es o fue,Estado conyugal,Seguridad Social aporta o es afiliado,Cuantos hijos e hijas nacidos vivos ha tenido durante toda su vida,Cuantos hijos nacidos vivos ha tenido durante toda su vida,Cuantas hijas nacidas vivas ha tenido durante toda su vida,No sabe cuantos hijo/as nacidos vivos ha tenido durante toda su vida,Total de Hijos Vivos Actualmente,No sabe cuantos hijos estan vivos actualmente,A que edad tuvo su primer hijo o hija,No sabe a que edad tuvo su primer hijo,Año que tuvo su último hijo nacido vivo,Mes que tuvo su último hijo nacido vivo,No sabe cuando  tuvo su último hijo nacido vivo,Esta vivo el último hijo o hija nacido vivo,Discapacidad recodificada,Idioma que habla recodificado,Autoidentificación étnica recodifica,Tipo de actividad,Rama de actividad recodificada,Grupo de ocupación recodificado,Grupos de edad quinquenal,Grandes grupos de edad,Años de escolaridad,Identificador de manzana,viv_id,hog_id,Nombre de provincia,Nombre de cantón,Nombre de parroquia,sec_id
Orellana,01,51,999,018,01,011,1,Area rural,4,Si,Mujer,Hijo o HIja,3,Agosto,2007,Si,#NULL !,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,No había nacido,#NULL !,Si,si,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Indígena,Kichwa Amazonia,Programa del INFA,#NULL !,#NULL !,#NULL !,#NULL !,Al cuidado familiar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Castellano Español,Indígena,#NULL !,#NULL !,#NULL !,De 1 a 4 años,De 0 a 14 años,#NULL !,22015199901801,22015199901801011,220151999018010111,ORELLANA,ORELLANA,DAYUMA,220151999018
Orellana,01,51,999,018,01,011,1,Area rural,5,Si,Mujer,Hijo o HIja,1,Octubre,2009,No,Si,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,No había nacido,#NULL !,Si,si,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Al cuidado familiar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,No habla,Indígena,#NULL !,#NULL !,#NULL !,De 1 a 4 años,De 0 a 14 años,#NULL !,22015199901801,22015199901801011,220151999018010111,ORELLANA,ORELLANA,DAYUMA,220151999018
Orellana,01,51,999,018,01,011,1,Area rural,6,No,Mujer,Otro Pariente,8,Octubre,2002,Si,#NULL !,Se ignora,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,Si,Fiscal (Estado),Educación Básica,4,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Castellano Español,Indígena,Es estudiante,#NULL !,#NULL !,De 5 a 9 años,De 0 a 14 años,3,22015199901801,22015199901801011,220151999018010111,ORELLANA,ORELLANA,DAYUMA,220151999018
Orellana,01,51,999,018,01,012,1,Area rural,1,Si,Hombre,Jefe o Jefa de hogar,23,Agosto,1987,Si,#NULL !,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,Si,Kichwa,Si,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Si,Si,Si,No,#NULL !,Educación Media,3,#NULL !,#NULL !,Trabajó al menos una hora,#NULL !,8010,5414,Empleado/a u obrero/a privado,82,Fuera del hogar,Unido/a,IESS Seguro general,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena/Castellano Español,Indígena,Trabajó al menos 1 hora,Actividades de servicios administrativos y de apoyo,Trabajadores de los servicios y vendedores de comercio y mercado,De 20 a 24 años,De 15 a 64 años,13,22015199901801,22015199901801012,220151999018010121,ORELLANA,ORELLANA,DAYUMA,220151999018
Orellana,01,51,999,018,01,012,1,Area rural,2,Si,Mujer,Cónyuge o  conviviente,18,Julio,1992,Si,#NULL !,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,Si,Kichwa,Si,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Si,No,No,No,#NULL !,Secundario,4,#NULL !,#NULL !,No trabajó,Buscó trabajo por primera vez y está disponible para trabajar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Unido/a,No aporta,Ninguno,0,0,0,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena/Castellano Español,Indígena,Busca trabajo por primera vez,Trabajador nuevo,Trabajador nuevo,De 15 a 19 años,De 15 a 64 años,11,22015199901801,22015199901801012,220151999018010121,ORELLANA,ORELLANA,DAYUMA,220151999018
Orellana,01,51,999,018,01,015,1,Area rural,1,Si,Hombre,Jefe o Jefa de hogar,39,Diciembre,1970,Si,#NULL !,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,220254,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,Si,Kichwa,Si,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Si,No,No,No,#NULL !,Secundario,5,#NULL !,#NULL !,Trabajó al menos una hora,#NULL !,150,9211,Jornalero/a o peón,9,Fuera del hogar,Casado/a,IESS Seguro campesino,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena/Castellano Español,Indígena,Trabajó al menos 1 hora,"Agricultura, ganadería, silvicultura y pesca",Ocupaciones elementales,De 35 a 39 años,De 15 a 64 años,12,22015199901801,22015199901801015,220151999018010151,ORELLANA,ORELLANA,DAYUMA,220151999018
Orellana,01,51,999,018,01,015,1,Area rural,2,Si,Mujer,Cónyuge o  conviviente,39,Julio,1971,Si,#NULL !,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,210150,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,Si,Kichwa,Si,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Si,No,No,No,#NULL !,Primario,6,#NULL !,#NULL !,No trabajó,Realiza quehaceres del hogar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Casado/a,No aporta,9,5,4,#NULL !,8,#NULL !,17,#NULL !,2004,Junio,#NULL !,Si,#NULL !,Indígena/Castellano Español,Indígena,Realiza quehaceres domésticos del hogar,#NULL !,#NULL !,De 35 a 39 años,De 15 a 64 años,7,22015199901801,22015199901801015,220151999018010151,ORELLANA,ORELLANA,DAYUMA,220151999018
Orellana,01,51,999,018,01,015,1,Area rural,3,Si,Mujer,Hijo o HIja,18,Agosto,1992,Si,#NULL !,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,Si,Kichwa,Si,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Si,No,Si,Si,Particular (Privado),Educación Media,3,#NULL !,#NULL !,No trabajó,Realiza quehaceres del hogar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Soltero/a,No aporta,Ninguno,0,0,0,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena/Castellano Español,Indígena,Realiza quehaceres domésticos del hogar,#NULL !,#NULL !,De 15 a 19 años,De 15 a 64 años,12,22015199901801,22015199901801015,220151999018010151,ORELLANA,ORELLANA,DAYUMA,220151999018
Orellana,01,51,999,018,01,015,1,Area rural,4,Si,Mujer,Hijo o HIja,16,Marzo,1994,Si,#NULL !,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,Si,Kichwa,Si,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Si,Si,Si,Si,Particular (Privado),Educación Media,1,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Soltero/a,No aporta,Ninguno,0,0,0,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena/Castellano Español,Indígena,Es estudiante,#NULL !,#NULL !,De 15 a 19 años,De 15 a 64 años,10,22015199901801,22015199901801015,220151999018010151,ORELLANA,ORELLANA,DAYUMA,220151999018
Orellana,01,51,999,018,01,015,1,Area rural,5,Si,Mujer,Hijo o HIja,17,Noviembre,1993,Si,#NULL !,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,Si,Particular (Privado),Educación Básica,3,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Soltero/a,No aporta,Ninguno,0,0,0,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Castellano Español,Indígena,Es estudiante,#NULL !,#NULL !,De 15 a 19 años,De 15 a 64 años,2,22015199901801,22015199901801015,220151999018010151,ORELLANA,ORELLANA,DAYUMA,220151999018
Orellana,01,51,999,018,01,015,1,Area rural,6,Se ignora,Hombre,Hijo o HIja,14,Noviembre,1996,Si,#NULL !,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,Si,Fiscal (Estado),Educación Básica,1,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Soltero/a,No aporta,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Castellano Español,Indígena,Es estudiante,#NULL !,#NULL !,De 10 a 14 años,De 0 a 14 años,0,22015199901801,22015199901801015,220151999018010151,ORELLANA,ORELLANA,DAYUMA,220151999018
Orellana,01,51,999,018,01,015,1,Area rural,7,Se ignora,Hombre,Hijo o HIja,9,Diciembre,2000,Si,#NULL !,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,No,#NULL !,Educación Básica,4,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Castellano Español,Indígena,Es estudiante,#NULL !,#NULL !,De 5 a 9 años,De 0 a 14 años,4,22015199901801,22015199901801015,220151999018010151,ORELLANA,ORELLANA,DAYUMA,220151999018
Orellana,01,51,999,018,01,015,1,Area rural,8,Si,Hombre,Hijo o HIja,7,Febrero,2003,No,Si,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,No,No,No,No,Si,Fiscal (Estado),Educación Básica,3,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Castellano Español,Indígena,Es estudiante,#NULL !,#NULL !,De 5 a 9 años,De 0 a 14 años,2,22015199901801,22015199901801015,220151999018010151,ORELLANA,ORELLANA,DAYUMA,220151999018
Orellana,01,51,999,018,01,015,1,Area rural,9,Si,Hombre,Hijo o HIja,6,Diciembre,2003,No,Si,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,No,No,No,No,Si,Fiscal (Estado),Educación Básica,2,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Castellano Español,Indígena,Es estudiante,#NULL !,#NULL !,De 5 a 9 años,De 0 a 14 años,1,22015199901801,22015199901801015,220151999018010151,ORELLANA,ORELLANA,DAYUMA,220151999018
Orellana,01,51,999,018,01,015,1,Area rural,10,Si,Mujer,Hijo o HIja,19,Abril,1991,Si,#NULL !,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En otro lugar del país,220153,En esta ciudad o parroquia rural,220151,Si,si,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,Si,Kichwa,Si,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Si,Si,No,No,#NULL !,Educación Básica,2,#NULL !,#NULL !,No trabajó,Realiza quehaceres del hogar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Casado/a,No aporta,Ninguno,0,0,0,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena/Castellano Español,Indígena,Realiza quehaceres domésticos del hogar,#NULL !,#NULL !,De 15 a 19 años,De 15 a 64 años,2,22015199901801,22015199901801015,220151999018010151,ORELLANA,ORELLANA,DAYUMA,220151999018
Orellana,01,51,999,018,01,015,1,Area rural,11,Se ignora,Mujer,Otro Pariente,11,Abril,1999,Si,#NULL !,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,220159,En otro lugar del país,220159,En esta ciudad o parroquia rural,220151,Si,si,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,Si,Fiscal (Estado),Educación Básica,5,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Castellano Español,Indígena,Es estudiante,#NULL !,#NULL !,De 10 a 14 años,De 0 a 14 años,4,22015199901801,22015199901801015,220151999018010151,ORELLANA,ORELLANA,DAYUMA,220151999018
Orellana,01,51,999,018,01,018,1,Area rural,1,Se ignora,Hombre,Jefe o Jefa de hogar,42,Octubre,1968,Si,#NULL !,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,220250,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Kichwa,Si,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Si,No,No,No,#NULL !,Primario,6,#NULL !,#NULL !,Trabajó al menos una hora,#NULL !,161,6111,Cuenta propia,20,Dentro del hogar,Casado/a,No aporta,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena/Castellano Español,Indígena,Trabajó al menos 1 hora,"Agricultura, ganadería, silvicultura y pesca","Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",De 40 a 44 años,De 15 a 64 años,7,22015199901801,22015199901801018,220151999018010181,ORELLANA,ORELLANA,DAYUMA,220151999018
Orellana,01,51,999,018,01,018,1,Area rural,2,Si,Mujer,Cónyuge o  conviviente,41,Mayo,1969,Si,#NULL !,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,220254,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Kichwa,Si,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Si,No,No,No,#NULL !,Primario,3,#NULL !,#NULL !,Trabajó al menos una hora,#NULL !,161,6111,Cuenta propia,20,Dentro del hogar,Casado/a,No aporta,10,4,6,#NULL !,10,#NULL !,17,#NULL !,2002,Julio,#NULL !,Si,#NULL !,Indígena/Castellano Español,Indígena,Trabajó al menos 1 hora,"Agricultura, ganadería, silvicultura y pesca","Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",De 40 a 44 años,De 15 a 64 años,4,22015199901801,22015199901801018,220151999018010181,ORELLANA,ORELLANA,DAYUMA,220151999018
Orellana,01,51,999,018,01,018,1,Area rural,3,Si,Hombre,Hijo o HIja,20,Julio,1990,Si,#NULL !,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Si,No,No,No,#NULL !,Educación Básica,3,#NULL !,#NULL !,Trabajó al menos una hora,#NULL !,161,6111,Cuenta propia,20,Dentro del hogar,Soltero/a,No aporta,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Castellano Español,Indígena,Trabajó al menos 1 hora,"Agricultura, ganadería, silvicultura y pesca","Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",De 20 a 24 años,De 15 a 64 años,3,22015199901801,22015199901801018,220151999018010181,ORELLANA,ORELLANA,DAYUMA,220151999018
Orellana,01,51,999,018,01,018,1,Area rural,4,Si,Hombre,Hijo o HIja,13,Julio,1997,Si,#NULL !,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,Si,Fiscal (Estado),Educación Básica,8,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Soltero/a,No aporta,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Castellano Español,Indígena,Es estudiante,#NULL !,#NULL !,De 10 a 14 años,De 0 a 14 años,7,22015199901801,22015199901801018,220151999018010181,ORELLANA,ORELLANA,DAYUMA,220151999018
Orellana,01,51,999,018,01,018,1,Area rural,5,Si,Mujer,Hijo o HIja,14,Julio,1996,Si,#NULL !,Se ignora,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,Si,Fiscal (Estado),Educación Básica,10,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Soltero/a,No aporta,Ninguno,0,0,0,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Castellano Español,Indígena,Es estudiante,#NULL !,#NULL !,De 10 a 14 años,De 0 a 14 años,9,22015199901801,22015199901801018,220151999018010181,ORELLANA,ORELLANA,DAYUMA,220151999018
