PROVINCIA,CANTON,PARROQUIA,ZONA,SECTOR,MANZANA,No. DE VIVIENDA,No. DE HOGAR,Area urbana o rural,Secuencial de Hogar,"Del total de cuartos de este hogar, Cuantos son exclusivos para dormir",Ningun Dormitorio,Tiene este hogar cuarto o espacio exclusivo para cocinar,El servicio higiénico o escusado que dispone el hogar es,Dispone este hogar de espacio con instalaciones y/o ducha para bañarse,Cual es el principal combustible o energía que utiliza este hogar para cocinar,"Principalmente, el agua que toman los miembros del hogar",Dispone este hogar de servicio de telefono convencional,Algun miembro de este hogar dispone de servicio de telefono celular,Dispone este hogar de servicio de internet,Dispone este hogar de computadora,Dispone este hogar de servicio de televisión por cable,Cuanto fue el último pago que realizó el hogar por concepto de luz eléctrica,No paga la luz electrica,Algún miembro de este hogar se traslada fuera de esta ciudad o parroquia rural para trabajar,Cuantos se trasladan fuera de esta ciudad o parroquia para trabajar,Algún miembro de este hogar se traslada fuera de esta ciudad o parroquia rural para estudiar,Cuantos se trasladan fuera de la ciudad o parroquia rural para estudiar,La vivienda que ocupa este hogar es,"Durante el año 2010, Alguna persona de este hogar recibió dinero por parte de familiares o amigos que viven en el exterior",A partir del último censo de población y vivienda(Noviembre 2001) una o mas personas que vivían en este hogar viajaron a otro pais y todavia no regresan para quedarse definitivamente,Cuantos personas viajaron al Exterior,Total_Personas,Total_Hombres,Total_Mujeres,Identificador de manzana,viv_id,hog_id,Nombre de provincia,Nombre de cantón,Nombre de parroquia,sec_id
Orellana,01,51,999,006,01,077,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,Si,No,32,#NULL !,No,#NULL !,Si,1,Propia y totalmente pagada,No,No,#NULL !,1,0,1,22015199900601,22015199900601077,220151999006010771,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,01,078,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,3,#NULL !,No,#NULL !,Si,1,Propia y totalmente pagada,No,Si,1 Persona,4,2,2,22015199900601,22015199900601078,220151999006010781,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,01,079,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,No cocina,La hierven,No,No,No,No,No,3,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,1,1,0,22015199900601,22015199900601079,220151999006010791,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,01,081,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,4,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,1,2,22015199900601,22015199900601081,220151999006010811,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,01,085,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,5,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,2,2,22015199900601,22015199900601085,220151999006010851,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,01,088,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,4,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,3,3,22015199900601,22015199900601088,220151999006010881,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,01,089,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,50,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,4,3,1,22015199900601,22015199900601089,220151999006010891,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,01,090,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,36,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,3,1,22015199900601,22015199900601090,220151999006010901,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,01,091,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,11,6,5,22015199900601,22015199900601091,220151999006010911,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,01,092,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,6,2,4,22015199900601,22015199900601092,220151999006010921,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,01,094,1,Area rural,Hogar 1,0,#NULL !,No,No tiene,No tiene,"Leña, carbón",La hierven,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,0,1,22015199900601,22015199900601094,220151999006010941,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,01,095,1,Area rural,Hogar 1,0,0,No,No tiene,No tiene,Gas (tanque o cilindro),La hierven,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,2,2,0,22015199900601,22015199900601095,220151999006010951,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,01,096,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,7,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,2,1,1,22015199900601,22015199900601096,220151999006010961,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,01,098,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,48,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,5,2,3,22015199900601,22015199900601098,220151999006010981,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,01,099,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,2,#NULL !,No,#NULL !,Si,4,Propia y totalmente pagada,No,No,#NULL !,7,3,4,22015199900601,22015199900601099,220151999006010991,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,01,100,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,25,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,3,2,22015199900601,22015199900601100,220151999006011001,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,01,101,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,1,0,1,22015199900601,22015199900601101,220151999006011011,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,01,102,1,Area rural,Hogar 1,8 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,7,3,4,22015199900601,22015199900601102,220151999006011021,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,01,103,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,4,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015199900601,22015199900601103,220151999006011031,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,01,105,1,Area rural,Hogar 1,0,0,No,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,7,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,1,2,22015199900601,22015199900601105,220151999006011051,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,01,106,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,6,#NULL !,No,#NULL !,Si,3,Prestada o cedida (no pagada),No,No,#NULL !,5,2,3,22015199900601,22015199900601106,220151999006011061,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,01,107,1,Area rural,Hogar 1,0,0,No,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,2,Si,1,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,1,1,0,22015199900601,22015199900601107,220151999006011071,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,01,108,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,58,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,7,5,2,22015199900601,22015199900601108,220151999006011081,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,01,109,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,13,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,14,9,5,22015199900601,22015199900601109,220151999006011091,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,01,112,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",Le ponen cloro,No,Si,No,No,No,30,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,8,4,4,22015199900601,22015199900601112,220151999006011121,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,01,113,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,Si,Si,No,No,Si,3,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,1,2,22015199900601,22015199900601113,220151999006011131,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,01,115,1,Area rural,Hogar 1,5 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,49,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,2,2,22015199900601,22015199900601115,220151999006011151,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,01,116,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,30,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,0,2,22015199900601,22015199900601116,220151999006011161,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,01,117,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,De uso exclusivo del hogar,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,60,#NULL !,No,#NULL !,Si,4,Propia y totalmente pagada,No,No,#NULL !,7,4,3,22015199900601,22015199900601117,220151999006011171,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,01,120,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Electricidad,Compran agua purificada,No,Si,No,No,No,12,#NULL !,No,#NULL !,No,#NULL !,Por servicios,No,No,#NULL !,1,1,0,22015199900601,22015199900601120,220151999006011201,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,01,122,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,Compartido con varios hogares,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,8,#NULL !,No,#NULL !,No,#NULL !,Por servicios,No,No,#NULL !,4,3,1,22015199900601,22015199900601122,220151999006011221,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,01,124,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Compran agua purificada,No,Si,No,No,No,34,#NULL !,No,#NULL !,Si,2,Prestada o cedida (no pagada),No,No,#NULL !,4,2,2,22015199900601,22015199900601124,220151999006011241,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,01,125,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,Si,No,13,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,2,4,22015199900601,22015199900601125,220151999006011251,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,02,001,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,40,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,4,0,22015199900602,22015199900602001,220151999006020011,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,02,002,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,6,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,3,3,22015199900602,22015199900602002,220151999006020021,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,02,003,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,4,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,2,2,22015199900602,22015199900602003,220151999006020031,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,006,02,004,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,48,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,8,4,4,22015199900602,22015199900602004,220151999006020041,ORELLANA,ORELLANA,DAYUMA,220151999006
Orellana,01,51,999,007,02,001,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La hierven,No,No,No,No,No,#NULL !,2,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,5,2,3,22015199900702,22015199900702001,220151999007020011,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,007,02,004,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,4,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,2,3,22015199900702,22015199900702004,220151999007020041,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,007,02,006,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,5,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,2,3,22015199900702,22015199900702006,220151999007020061,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,007,02,008,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,56,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015199900702,22015199900702008,220151999007020081,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,007,02,009,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,7,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,5,3,2,22015199900702,22015199900702009,220151999007020091,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,007,02,010,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,4,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,0,4,22015199900702,22015199900702010,220151999007020101,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,007,02,011,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,1,2,22015199900702,22015199900702011,220151999007020111,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,007,02,013,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,36,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,4,1,3,22015199900702,22015199900702013,220151999007020131,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,007,02,014,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,2,1,1,22015199900702,22015199900702014,220151999007020141,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,007,02,015,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,7,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,1,2,22015199900702,22015199900702015,220151999007020151,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,007,02,019,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,7,#NULL !,No,#NULL !,No,#NULL !,Por servicios,No,No,#NULL !,1,1,0,22015199900702,22015199900702019,220151999007020191,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,007,02,024,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,9999,#NULL !,No,#NULL !,No,#NULL !,Por servicios,No,No,#NULL !,1,1,0,22015199900702,22015199900702024,220151999007020241,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,007,02,029,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,Compartido con varios hogares,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,2,No,#NULL !,No,#NULL !,Por servicios,No,No,#NULL !,3,1,2,22015199900702,22015199900702029,220151999007020291,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,008,01,002,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,De uso exclusivo del hogar,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,9999,#NULL !,No,#NULL !,Si,1,Propia y totalmente pagada,No,No,#NULL !,5,3,2,22015199900801,22015199900801002,220151999008010021,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,01,51,999,008,01,004,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,3,1,22015199900801,22015199900801004,220151999008010041,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,01,51,999,008,01,005,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,70,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,3,2,1,22015199900801,22015199900801005,220151999008010051,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,01,51,999,008,01,008,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,22,#NULL !,No,#NULL !,Si,1,Propia y totalmente pagada,No,No,#NULL !,6,4,2,22015199900801,22015199900801008,220151999008010081,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,01,51,999,008,01,010,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,"Leña, carbón",La hierven,No,No,No,No,No,10,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,3,3,22015199900801,22015199900801010,220151999008010101,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,01,51,999,008,01,013,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,8,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,8,3,5,22015199900801,22015199900801013,220151999008010131,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,01,51,999,008,01,014,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,7,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015199900801,22015199900801014,220151999008010141,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,01,51,999,008,01,015,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,8,3,5,22015199900801,22015199900801015,220151999008010151,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,01,51,999,008,01,016,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,12,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,11,6,5,22015199900801,22015199900801016,220151999008010161,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,01,51,999,008,01,018,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,6,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,4,2,22015199900801,22015199900801018,220151999008010181,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,01,51,999,008,01,020,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,40,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,2,3,22015199900801,22015199900801020,220151999008010201,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,01,51,999,008,01,021,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,7,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015199900801,22015199900801021,220151999008010211,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,01,51,999,008,01,022,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,22,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,0,3,22015199900801,22015199900801022,220151999008010221,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,01,51,999,008,01,024,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La hierven,No,Si,No,No,No,3,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,1,2,22015199900801,22015199900801024,220151999008010241,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,01,51,999,008,01,026,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,42,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,7,3,4,22015199900801,22015199900801026,220151999008010261,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,01,51,999,008,01,027,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,3,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,1,1,0,22015199900801,22015199900801027,220151999008010271,ORELLANA,ORELLANA,DAYUMA,220151999008
