PROVINCIA,CANTON,PARROQUIA,ZONA,SECTOR,MANZANA,No. DE VIVIENDA,No. DE HOGAR,Area urbana o rural,Tipo de vivienda,Via de acceso principal a la vivienda,Condición de ocupación de la vivienda,Material predominante del techo o cubierta de la vivienda,Material predominante de las paredes exteriores de la vivienda,Material predominante del piso de la vivienda,Estado del techo de la vivienda,Estado de las paredes de la vivienda,Estado del piso de la vivienda,De donde proviene principalmente el agua que recibe la vivienda,El agua que recibe la vivienda es,El servicio higiénico o escusado de la vivienda es,El servicio de luz (energía) eléctrica de la vivienda proviene principalmente,Dispone la vivienda de medidor de energía eléctrica,Cuantos focos ahorradores tiene su vivienda,Cuantos focos convencionales tiene su vivienda,Principalmente como elimina la basura,"Sin contar la cocina, el baño y cuartos de negocio.Cuantos cuartos tiene la vivienda","Todas las personas que duermen en esta vivienda, cocinan sus alimentos en forma conjunta y comparten un mismo gasto para la comida",Cuantos grupos de personas(hogares) duermen en su vivienda y cocinan los alimentos por separado incluya su hogar,nro_hogares,Total de personas de la vivienda,Total de dormitorios de la vivienda,Total de emigrantes,Identificador de manzana,sec_id,viv_id,hog_id,Nombre de provincia,Nombre de cantón,Nombre de parroquia,Total_Personas
Orellana,01,58,999,011,02,008,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015899901102,220158999011,22015899901102008,220158999011020081,ORELLANA,ORELLANA,LA BELLEZA,0
Orellana,01,58,999,011,02,009,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015899901102,220158999011,22015899901102009,220158999011020091,ORELLANA,ORELLANA,LA BELLEZA,0
Orellana,01,58,999,011,02,011,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015899901102,220158999011,22015899901102011,220158999011020111,ORELLANA,ORELLANA,LA BELLEZA,0
Orellana,01,58,999,011,03,001,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015899901103,220158999011,22015899901103001,220158999011030011,ORELLANA,ORELLANA,LA BELLEZA,0
Orellana,01,58,999,011,03,004,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015899901103,220158999011,22015899901103004,220158999011030041,ORELLANA,ORELLANA,LA BELLEZA,0
Orellana,01,58,999,012,02,012,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015899901202,220158999012,22015899901202012,220158999012020121,ORELLANA,ORELLANA,LA BELLEZA,0
Orellana,01,58,999,012,02,013,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015899901202,220158999012,22015899901202013,220158999012020131,ORELLANA,ORELLANA,LA BELLEZA,0
Orellana,01,58,999,012,02,015,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015899901202,220158999012,22015899901202015,220158999012020151,ORELLANA,ORELLANA,LA BELLEZA,0
Orellana,01,58,999,012,03,004,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015899901203,220158999012,22015899901203004,220158999012030041,ORELLANA,ORELLANA,LA BELLEZA,0
Orellana,01,58,999,013,02,005,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015899901302,220158999013,22015899901302005,220158999013020051,ORELLANA,ORELLANA,LA BELLEZA,0
Orellana,01,58,999,013,02,012,1,Area rural,Mediagua,Calle o carretera lastrada o de tierra,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015899901302,220158999013,22015899901302012,220158999013020121,ORELLANA,ORELLANA,LA BELLEZA,0
Orellana,01,58,999,013,02,014,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015899901302,220158999013,22015899901302014,220158999013020141,ORELLANA,ORELLANA,LA BELLEZA,0
Orellana,01,58,999,013,02,015,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015899901302,220158999013,22015899901302015,220158999013020151,ORELLANA,ORELLANA,LA BELLEZA,0
Orellana,01,58,999,013,03,001,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015899901303,220158999013,22015899901303001,220158999013030011,ORELLANA,ORELLANA,LA BELLEZA,0
Orellana,01,58,999,013,03,014,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015899901303,220158999013,22015899901303014,220158999013030141,ORELLANA,ORELLANA,LA BELLEZA,0
Orellana,01,58,999,013,03,020,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015899901303,220158999013,22015899901303020,220158999013030201,ORELLANA,ORELLANA,LA BELLEZA,0
Orellana,01,58,999,013,03,027,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015899901303,220158999013,22015899901303027,220158999013030271,ORELLANA,ORELLANA,LA BELLEZA,0
Orellana,01,58,999,013,04,003,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015899901304,220158999013,22015899901304003,220158999013040031,ORELLANA,ORELLANA,LA BELLEZA,0
Orellana,01,58,999,013,04,006,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015899901304,220158999013,22015899901304006,220158999013040061,ORELLANA,ORELLANA,LA BELLEZA,0
Napo,01,53,999,016,05,011,1,Area rural,Rancho,Rio /mar / lago,Ocupada con personas presentes,"Palma, paja u hoja",Madera,Tabla sin tratar,Malo,Malo,Malo,De pozo,No recibe agua por tubería sino por otros medios,"Con descarga directa al mar, río, lago o quebrada",No tiene,#NULL !,#NULL !,#NULL !,De otra forma,3 cuartos,Si,1 hogares,1,10,3 dormitorios,#NULL !,15015399901605,150153999016,15015399901605011,150153999016050111,NAPO,TENA,CHONTAPUNTA,10
Orellana,01,51,999,001,02,027,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Ladrillo o cemento,Bueno,Bueno,Bueno,De pozo,No recibe agua por tubería sino por otros medios,Letrina,Red de empresa eléctrica de servicio público,De uso exclusivo,3,5,Por carro recolector,5 cuartos,Si,1 hogares,1,10,5 dormitorios,#NULL !,22015199900102,220151999001,22015199900102027,220151999001020271,ORELLANA,ORELLANA,DAYUMA,10
Orellana,01,51,999,002,03,010,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,"Palma, paja u hoja",Madera,Caña,Regular,Regular,Malo,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,2 cuartos,Si,1 hogares,1,10,2 dormitorios,#NULL !,22015199900203,220151999002,22015199900203010,220151999002030101,ORELLANA,ORELLANA,DAYUMA,10
Orellana,01,51,999,003,02,013,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,0,2,La queman,4 cuartos,Si,1 hogares,1,10,3 dormitorios,#NULL !,22015199900302,220151999003,22015199900302013,220151999003020131,ORELLANA,ORELLANA,DAYUMA,10
Orellana,01,51,999,004,01,006,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Bueno,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,6,1,Por carro recolector,5 cuartos,Si,1 hogares,1,10,4 dormitorios,#NULL !,22015199900401,220151999004,22015199900401006,220151999004010061,ORELLANA,ORELLANA,DAYUMA,10
Orellana,01,51,999,004,01,010,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,2,0,Por carro recolector,5 cuartos,Si,1 hogares,1,10,5 dormitorios,#NULL !,22015199900401,220151999004,22015199900401010,220151999004010101,ORELLANA,ORELLANA,DAYUMA,10
Orellana,01,51,999,004,03,005,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Malo,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,0,2,La queman,4 cuartos,Si,1 hogares,1,10,3 dormitorios,1,22015199900403,220151999004,22015199900403005,220151999004030051,ORELLANA,ORELLANA,DAYUMA,10
Orellana,01,51,999,004,03,013,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Malo,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,0,2,La queman,1 cuarto,Si,1 hogares,1,10,1 dormitorio,#NULL !,22015199900403,220151999004,22015199900403013,220151999004030131,ORELLANA,ORELLANA,DAYUMA,10
Orellana,01,51,999,005,01,014,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,2,3,Por carro recolector,4 cuartos,Si,1 hogares,1,10,4 dormitorios,#NULL !,22015199900501,220151999005,22015199900501014,220151999005010141,ORELLANA,ORELLANA,DAYUMA,10
Orellana,01,51,999,005,03,015,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,La queman,4 cuartos,Si,1 hogares,1,10,4 dormitorios,#NULL !,22015199900503,220151999005,22015199900503015,220151999005030151,ORELLANA,ORELLANA,DAYUMA,10
Orellana,01,51,999,005,03,026,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tierra,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,La entierran,2 cuartos,Si,1 hogares,1,10,2 dormitorios,#NULL !,22015199900503,220151999005,22015199900503026,220151999005030261,ORELLANA,ORELLANA,DAYUMA,10
Orellana,01,51,999,009,02,005,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,6,0,Por carro recolector,4 cuartos,Si,1 hogares,1,10,4 dormitorios,#NULL !,22015199900902,220151999009,22015199900902005,220151999009020051,ORELLANA,ORELLANA,DAYUMA,10
Orellana,01,51,999,009,03,001,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,2 cuartos,Si,1 hogares,1,10,2 dormitorios,#NULL !,22015199900903,220151999009,22015199900903001,220151999009030011,ORELLANA,ORELLANA,DAYUMA,10
Orellana,01,51,999,010,01,006,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,6,6,Por carro recolector,7 cuartos,Si,1 hogares,1,10,Sin dormitorio,#NULL !,22015199901001,220151999010,22015199901001006,220151999010010061,ORELLANA,ORELLANA,DAYUMA,10
Orellana,01,51,999,010,02,006,1,Area rural,Otra vivienda particular,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Otros materiales,Otros materiales,Otros materiales,Malo,Malo,Malo,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,0,2,De otra forma,3 cuartos,Si,1 hogares,1,10,3 dormitorios,#NULL !,22015199901002,220151999010,22015199901002006,220151999010020061,ORELLANA,ORELLANA,DAYUMA,10
Orellana,01,51,999,010,02,014,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,2,0,La queman,4 cuartos,Si,1 hogares,1,10,3 dormitorios,#NULL !,22015199901002,220151999010,22015199901002014,220151999010020141,ORELLANA,ORELLANA,DAYUMA,10
Orellana,01,51,999,013,01,019,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Letrina,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,La queman,3 cuartos,Si,1 hogares,1,10,2 dormitorios,#NULL !,22015199901301,220151999013,22015199901301019,220151999013010191,ORELLANA,ORELLANA,DAYUMA,10
Orellana,01,51,999,015,06,004,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,La arrojan en terreno baldío o quebrada,2 cuartos,Si,1 hogares,1,10,2 dormitorios,#NULL !,22015199901506,220151999015,22015199901506004,220151999015060041,ORELLANA,ORELLANA,DAYUMA,10
Orellana,01,51,999,018,03,014,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Teja,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,Por carro recolector,4 cuartos,Si,1 hogares,1,10,4 dormitorios,#NULL !,22015199901803,220151999018,22015199901803014,220151999018030141,ORELLANA,ORELLANA,DAYUMA,10
Orellana,01,52,999,005,01,004,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,"Palma, paja u hoja",Madera,Tabla sin tratar,Regular,Malo,Malo,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La entierran,5 cuartos,Si,1 hogares,1,10,3 dormitorios,#NULL !,22015299900501,220152999005,22015299900501004,220152999005010041,ORELLANA,ORELLANA,TARACOA,10
Orellana,01,52,999,005,05,016,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,De red pública,No recibe agua por tubería sino por otros medios,No tiene,Generador de luz (Planta eléctrica),#NULL !,2,0,La arrojan en terreno baldío o quebrada,4 cuartos,Si,1 hogares,1,10,3 dormitorios,#NULL !,22015299900505,220152999005,22015299900505016,220152999005050161,ORELLANA,ORELLANA,TARACOA,10
Orellana,01,56,999,002,01,014,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Malo,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,No tiene medidor,2,1,La queman,2 cuartos,Si,1 hogares,1,10,2 dormitorios,#NULL !,22015699900201,220156999002,22015699900201014,220156999002010141,ORELLANA,ORELLANA,GARCIA MORENO,10
Orellana,01,57,999,002,05,024,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Letrina,Red de empresa eléctrica de servicio público,De uso exclusivo,5,0,Por carro recolector,4 cuartos,Si,1 hogares,1,10,4 dormitorios,#NULL !,22015799900205,220157999002,22015799900205024,220157999002050241,ORELLANA,ORELLANA,INES ARANGO,10
Orellana,01,57,999,002,13,004,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,3 cuartos,Si,1 hogares,1,10,3 dormitorios,#NULL !,22015799900213,220157999002,22015799900213004,220157999002130041,ORELLANA,ORELLANA,INES ARANGO,10
Orellana,01,57,999,002,13,010,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,7 cuartos,Si,1 hogares,1,10,4 dormitorios,#NULL !,22015799900213,220157999002,22015799900213010,220157999002130101,ORELLANA,ORELLANA,INES ARANGO,10
Orellana,01,57,999,003,01,001,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,"Asbesto (Eternit, Eurolit)",Ladrillo o bloque,"Cerámica, baldosa, vinil o mármol",Regular,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,2 cuartos,Si,1 hogares,1,10,Sin dormitorio,#NULL !,22015799900301,220157999003,22015799900301001,220157999003010011,ORELLANA,ORELLANA,INES ARANGO,10
Orellana,01,57,999,004,03,004,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,5 cuartos,Si,1 hogares,1,10,4 dormitorios,#NULL !,22015799900403,220157999004,22015799900403004,220157999004030041,ORELLANA,ORELLANA,INES ARANGO,10
Orellana,01,57,999,005,05,006,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,5,0,La arrojan en terreno baldío o quebrada,4 cuartos,Si,1 hogares,1,10,4 dormitorios,#NULL !,22015799900505,220157999005,22015799900505006,220157999005050061,ORELLANA,ORELLANA,INES ARANGO,10
Orellana,01,57,999,005,09,021,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Bueno,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,3 cuartos,Si,1 hogares,1,10,2 dormitorios,#NULL !,22015799900509,220157999005,22015799900509021,220157999005090211,ORELLANA,ORELLANA,INES ARANGO,10
Orellana,01,58,999,004,01,004,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,2,0,La arrojan en terreno baldío o quebrada,3 cuartos,Si,1 hogares,1,10,3 dormitorios,#NULL !,22015899900401,220158999004,22015899900401004,220158999004010041,ORELLANA,ORELLANA,LA BELLEZA,10
Orellana,01,58,999,006,01,010,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Malo,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,1 cuarto,Si,1 hogares,1,10,Sin dormitorio,#NULL !,22015899900601,220158999006,22015899900601010,220158999006010101,ORELLANA,ORELLANA,LA BELLEZA,10
Orellana,01,58,999,006,04,004,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,0,3,La entierran,3 cuartos,Si,1 hogares,1,10,1 dormitorio,#NULL !,22015899900604,220158999006,22015899900604004,220158999006040041,ORELLANA,ORELLANA,LA BELLEZA,10
Orellana,01,58,999,006,06,012,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,1 cuarto,Si,1 hogares,1,10,Sin dormitorio,#NULL !,22015899900606,220158999006,22015899900606012,220158999006060121,ORELLANA,ORELLANA,LA BELLEZA,10
Orellana,01,58,999,006,06,015,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,1 cuarto,Si,1 hogares,1,10,Sin dormitorio,#NULL !,22015899900606,220158999006,22015899900606015,220158999006060151,ORELLANA,ORELLANA,LA BELLEZA,10
Orellana,01,58,999,007,04,004,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,2 cuartos,Si,1 hogares,1,10,2 dormitorios,#NULL !,22015899900704,220158999007,22015899900704004,220158999007040041,ORELLANA,ORELLANA,LA BELLEZA,10
