PROVINCIA,CANTON,PARROQUIA,ZONA,SECTOR,MANZANA,No. DE VIVIENDA,No. DE HOGAR,Area urbana o rural,Tipo de vivienda,Via de acceso principal a la vivienda,Condición de ocupación de la vivienda,Material predominante del techo o cubierta de la vivienda,Material predominante de las paredes exteriores de la vivienda,Material predominante del piso de la vivienda,Estado del techo de la vivienda,Estado de las paredes de la vivienda,Estado del piso de la vivienda,De donde proviene principalmente el agua que recibe la vivienda,El agua que recibe la vivienda es,El servicio higiénico o escusado de la vivienda es,El servicio de luz (energía) eléctrica de la vivienda proviene principalmente,Dispone la vivienda de medidor de energía eléctrica,Cuantos focos ahorradores tiene su vivienda,Cuantos focos convencionales tiene su vivienda,Principalmente como elimina la basura,"Sin contar la cocina, el baño y cuartos de negocio.Cuantos cuartos tiene la vivienda","Todas las personas que duermen en esta vivienda, cocinan sus alimentos en forma conjunta y comparten un mismo gasto para la comida",Cuantos grupos de personas(hogares) duermen en su vivienda y cocinan los alimentos por separado incluya su hogar,nro_hogares,Total de personas de la vivienda,Total_Personas,Total de dormitorios de la vivienda,Total de emigrantes,Identificador de manzana,viv_id,Nombre de provincia,Nombre de cantón,Nombre de parroquia,sec_id,hog_id
Orellana,01,58,999,015,02,007,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,De otra forma,2 cuartos,Si,1 hogares,1,3 personas,3,2 dormitorios,#NULL !,22015899901502,22015899901502007,ORELLANA,ORELLANA,LA BELLEZA,220158999015,220158999015020071
Orellana,01,58,999,015,02,022,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,"Palma, paja u hoja",Madera,Tabla sin tratar,Malo,Malo,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,2 cuartos,Si,1 hogares,1,3 personas,3,2 dormitorios,#NULL !,22015899901502,22015899901502022,ORELLANA,ORELLANA,LA BELLEZA,220158999015,220158999015020221
Orellana,01,58,999,015,02,023,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,"Palma, paja u hoja",Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,De otra forma,2 cuartos,Si,1 hogares,1,3 personas,3,2 dormitorios,#NULL !,22015899901502,22015899901502023,ORELLANA,ORELLANA,LA BELLEZA,220158999015,220158999015020231
Orellana,01,58,999,015,02,026,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,2 cuartos,Si,1 hogares,1,3 personas,3,1 dormitorio,#NULL !,22015899901502,22015899901502026,ORELLANA,ORELLANA,LA BELLEZA,220158999015,220158999015020261
Orellana,01,51,999,007,01,029,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,Por carro recolector,3 cuartos,Si,1 hogares,1,4 personas,4,2 dormitorios,#NULL !,22015199900701,22015199900701029,ORELLANA,ORELLANA,DAYUMA,220151999007,220151999007010291
Orellana,01,51,999,007,01,046,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,No tiene medidor,3,0,Por carro recolector,2 cuartos,Si,1 hogares,1,4 personas,4,1 dormitorio,#NULL !,22015199900701,22015199900701046,ORELLANA,ORELLANA,DAYUMA,220151999007,220151999007010461
Orellana,01,51,999,007,01,063,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,De pozo,No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,2,3,Por carro recolector,3 cuartos,Si,1 hogares,1,4 personas,4,1 dormitorio,#NULL !,22015199900701,22015199900701063,ORELLANA,ORELLANA,DAYUMA,220151999007,220151999007010631
Orellana,01,51,999,007,01,064,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,5,0,La arrojan en terreno baldío o quebrada,3 cuartos,Si,1 hogares,1,4 personas,4,2 dormitorios,#NULL !,22015199900701,22015199900701064,ORELLANA,ORELLANA,DAYUMA,220151999007,220151999007010641
Orellana,01,51,999,009,04,008,1,Area rural,Choza,Rio /mar / lago,Ocupada con personas presentes,"Palma, paja u hoja",Otros materiales,Otros materiales,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,1 cuarto,Si,1 hogares,1,4 personas,4,Sin dormitorio,#NULL !,22015199900904,22015199900904008,ORELLANA,ORELLANA,DAYUMA,220151999009,220151999009040081
Orellana,01,51,999,009,04,009,1,Area rural,Rancho,Rio /mar / lago,Ocupada con personas presentes,"Palma, paja u hoja",Madera,Otros materiales,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,1 cuarto,Si,1 hogares,1,4 personas,4,1 dormitorio,#NULL !,22015199900904,22015199900904009,ORELLANA,ORELLANA,DAYUMA,220151999009,220151999009040091
Orellana,01,51,999,011,02,007,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,No tiene medidor,3,0,Por carro recolector,4 cuartos,Si,1 hogares,1,4 personas,4,2 dormitorios,#NULL !,22015199901102,22015199901102007,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011020071
Orellana,01,51,999,011,02,009,1,Area rural,Cuarto(s) en casa de inquilinato,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,No tiene medidor,1,1,Por carro recolector,3 cuartos,Si,1 hogares,1,4 personas,4,2 dormitorios,#NULL !,22015199901102,22015199901102009,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011020091
Orellana,01,51,999,011,02,013,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,Por carro recolector,2 cuartos,Si,1 hogares,1,4 personas,4,1 dormitorio,#NULL !,22015199901102,22015199901102013,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011020131
Orellana,01,51,999,011,02,014,1,Area rural,Cuarto(s) en casa de inquilinato,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,No tiene medidor,2,0,Por carro recolector,3 cuartos,Si,1 hogares,1,4 personas,4,1 dormitorio,#NULL !,22015199901102,22015199901102014,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011020141
Orellana,01,51,999,011,02,015,1,Area rural,Mediagua,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Letrina,Red de empresa eléctrica de servicio público,No tiene medidor,2,0,Por carro recolector,1 cuarto,Si,1 hogares,1,4 personas,4,1 dormitorio,#NULL !,22015199901102,22015199901102015,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011020151
Orellana,01,51,999,011,02,024,1,Area rural,Mediagua,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,Por carro recolector,2 cuartos,Si,1 hogares,1,4 personas,4,1 dormitorio,#NULL !,22015199901102,22015199901102024,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011020241
Orellana,01,51,999,011,03,002,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Malo,Malo,De pozo,No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,No tiene medidor,0,7,Por carro recolector,1 cuarto,Si,1 hogares,1,4 personas,4,Sin dormitorio,#NULL !,22015199901103,22015199901103002,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011030021
Orellana,01,51,999,011,03,004,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Malo,Malo,De pozo,No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,No tiene medidor,0,7,Por carro recolector,1 cuarto,Si,1 hogares,1,4 personas,4,Sin dormitorio,#NULL !,22015199901103,22015199901103004,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011030041
Orellana,01,51,999,011,03,005,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,De pozo,No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,No tiene medidor,2,1,Por carro recolector,3 cuartos,Si,1 hogares,1,4 personas,4,1 dormitorio,#NULL !,22015199901103,22015199901103005,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011030051
Orellana,01,51,999,011,03,026,1,Area rural,Rancho,Rio /mar / lago,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,"La arrojan al río, acequia o canal",2 cuartos,Si,1 hogares,1,4 personas,4,1 dormitorio,#NULL !,22015199901103,22015199901103026,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011030261
Orellana,01,51,999,011,04,001,1,Area rural,Mediagua,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,No tiene medidor,0,2,Por carro recolector,2 cuartos,Si,1 hogares,1,4 personas,4,1 dormitorio,#NULL !,22015199901104,22015199901104001,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011040011
Orellana,01,51,999,011,04,019,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,1 cuarto,Si,1 hogares,1,4 personas,4,1 dormitorio,#NULL !,22015199901104,22015199901104019,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011040191
Orellana,01,51,999,011,04,031,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Malo,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,2,2,La arrojan en terreno baldío o quebrada,1 cuarto,Si,1 hogares,1,4 personas,4,1 dormitorio,#NULL !,22015199901104,22015199901104031,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011040311
Orellana,01,51,999,011,04,034,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Malo,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,La arrojan en terreno baldío o quebrada,3 cuartos,Si,1 hogares,1,4 personas,4,2 dormitorios,#NULL !,22015199901104,22015199901104034,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011040341
Orellana,01,51,999,011,04,040,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Regular,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,Por carro recolector,3 cuartos,Si,1 hogares,1,4 personas,4,1 dormitorio,#NULL !,22015199901104,22015199901104040,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011040401
Orellana,01,51,999,011,04,042,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,Por carro recolector,3 cuartos,Si,1 hogares,1,4 personas,4,1 dormitorio,#NULL !,22015199901104,22015199901104042,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011040421
Orellana,01,51,999,011,04,045,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Malo,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,3,1,Por carro recolector,4 cuartos,Si,1 hogares,1,4 personas,4,3 dormitorios,#NULL !,22015199901104,22015199901104045,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011040451
Orellana,01,51,999,016,02,001,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Letrina,Red de empresa eléctrica de servicio público,De uso exclusivo,2,0,Por carro recolector,1 cuarto,Si,1 hogares,1,4 personas,4,1 dormitorio,#NULL !,22015199901602,22015199901602001,ORELLANA,ORELLANA,DAYUMA,220151999016,220151999016020011
Orellana,01,51,999,016,02,006,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Malo,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,La queman,4 cuartos,Si,1 hogares,1,4 personas,4,2 dormitorios,#NULL !,22015199901602,22015199901602006,ORELLANA,ORELLANA,DAYUMA,220151999016,220151999016020061
Orellana,01,51,999,018,01,009,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Malo,Bueno,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,2,1,La entierran,4 cuartos,Si,1 hogares,1,4 personas,4,3 dormitorios,#NULL !,22015199901801,22015199901801009,ORELLANA,ORELLANA,DAYUMA,220151999018,220151999018010091
Orellana,01,51,999,018,01,010,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Malo,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,La queman,4 cuartos,Si,1 hogares,1,4 personas,4,4 dormitorios,#NULL !,22015199901801,22015199901801010,ORELLANA,ORELLANA,DAYUMA,220151999018,220151999018010101
Orellana,01,51,999,018,01,019,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,2,0,La queman,2 cuartos,Si,1 hogares,1,4 personas,4,1 dormitorio,#NULL !,22015199901801,22015199901801019,ORELLANA,ORELLANA,DAYUMA,220151999018,220151999018010191
Orellana,01,51,999,018,01,025,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,De pozo,"Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,3,2,Por carro recolector,4 cuartos,Si,1 hogares,1,4 personas,4,3 dormitorios,#NULL !,22015199901801,22015199901801025,ORELLANA,ORELLANA,DAYUMA,220151999018,220151999018010251
Orellana,01,51,999,018,01,033,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Regular,Regular,De pozo,"Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",Conectado a pozo séptico,Red de empresa eléctrica de servicio público,No tiene medidor,1,3,La queman,2 cuartos,Si,1 hogares,1,4 personas,4,2 dormitorios,#NULL !,22015199901801,22015199901801033,ORELLANA,ORELLANA,DAYUMA,220151999018,220151999018010331
Orellana,01,51,999,018,01,039,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,2,5,La arrojan en terreno baldío o quebrada,5 cuartos,Si,1 hogares,1,4 personas,4,3 dormitorios,#NULL !,22015199901801,22015199901801039,ORELLANA,ORELLANA,DAYUMA,220151999018,220151999018010391
Orellana,01,51,999,018,01,040,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Malo,Bueno,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,Letrina,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,La arrojan en terreno baldío o quebrada,5 cuartos,Si,1 hogares,1,4 personas,4,4 dormitorios,#NULL !,22015199901801,22015199901801040,ORELLANA,ORELLANA,DAYUMA,220151999018,220151999018010401
Orellana,01,51,999,018,05,004,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Generador de luz (Planta eléctrica),#NULL !,1,0,La arrojan en terreno baldío o quebrada,3 cuartos,Si,1 hogares,1,4 personas,4,2 dormitorios,#NULL !,22015199901805,22015199901805004,ORELLANA,ORELLANA,DAYUMA,220151999018,220151999018050041
Orellana,01,54,999,005,04,004,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Bueno,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,6,0,La entierran,4 cuartos,Si,1 hogares,1,4 personas,4,3 dormitorios,#NULL !,22015499900504,22015499900504004,ORELLANA,ORELLANA,EL DORADO,220154999005,220154999005040041
Orellana,01,57,999,001,03,011,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,7,0,Por carro recolector,2 cuartos,Si,1 hogares,1,4 personas,4,1 dormitorio,#NULL !,22015799900103,22015799900103011,ORELLANA,ORELLANA,INES ARANGO,220157999001,220157999001030111
