PROVINCIA	CANTON	PARROQUIA	ZONA	SECTOR	MANZANA	No. DE VIVIENDA	No. DE HOGAR	Area urbana o rural	Secuencial de Hogar	Del total de cuartos de este hogar, Cuantos son exclusivos para dormir	Ningun Dormitorio	Tiene este hogar cuarto o espacio exclusivo para cocinar	El servicio higi‚nico o escusado que dispone el hogar es	Dispone este hogar de espacio con instalaciones y/o ducha para ba¤arse	Cual es el principal combustible o energ¡a que utiliza este hogar para cocinar	Principalmente, el agua que toman los miembros del hogar	Dispone este hogar de servicio de telefono convencional	Algun miembro de este hogar dispone de servicio de telefono celular	Dispone este hogar de servicio de internet	Dispone este hogar de computadora	Dispone este hogar de servicio de televisi¢n por cable	Cuanto fue el £ltimo pago que realiz¢ el hogar por concepto de luz el‚ctrica	No paga la luz electrica	Alg£n miembro de este hogar se traslada fuera de esta ciudad o parroquia rural para trabajar	Cuantos se trasladan fuera de esta ciudad o parroquia para trabajar	Alg£n miembro de este hogar se traslada fuera de esta ciudad o parroquia rural para estudiar	Cuantos se trasladan fuera de la ciudad o parroquia rural para estudiar	La vivienda que ocupa este hogar es	Durante el a¤o 2010, Alguna persona de este hogar recibi¢ dinero por parte de familiares o amigos que viven en el exterior	A partir del £ltimo censo de poblaci¢n y vivienda(Noviembre 2001) una o mas personas que viv¡an en este hogar viajaron a otro pais y todavia no regresan para quedarse definitivamente	Cuantos personas viajaron al Exterior	Total_Personas	Total_Hombres	Total_Mujeres	Identificador de manzana	sec_id	viv_id	hog_id	Nombre de provincia	Nombre de cant¢n	Nombre de parroquia
Orellana	01	58	999	013	01	008	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	6	#NULL !	No	#NULL !	Si	1	Prestada o cedida (no pagada)	No	No	#NULL !	4	3	1	22015899901301	220158999013	22015899901301008	220158999013010081	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	01	014	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	48	#NULL !	No	#NULL !	No	#NULL !	Prestada o cedida (no pagada)	No	No	#NULL !	3	2	1	22015899901301	220158999013	22015899901301014	220158999013010141	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	01	026	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	2	#NULL !	Si	1	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	8	2	6	22015899901301	220158999013	22015899901301026	220158999013010261	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	01	027	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	22	#NULL !	Si	1	Si	1	Propia y totalmente pagada	No	No	#NULL !	5	2	3	22015899901301	220158999013	22015899901301027	220158999013010271	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	01	028	1	Area rural	Hogar 1	4 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	2	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	7	5	2	22015899901301	220158999013	22015899901301028	220158999013010281	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	01	029	1	Area rural	Hogar 1	3 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	7	3	4	22015899901301	220158999013	22015899901301029	220158999013010291	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	01	030	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	2	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	5	3	2	22015899901301	220158999013	22015899901301030	220158999013010301	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	01	031	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La hierven	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	8	3	5	22015899901301	220158999013	22015899901301031	220158999013010311	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	01	032	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	9	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	9	4	5	22015899901301	220158999013	22015899901301032	220158999013010321	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	01	033	1	Area rural	Hogar 1	2 dormitorios	#NULL !	No	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	11	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	10	4	6	22015899901301	220158999013	22015899901301033	220158999013010331	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	01	034	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	Si	No	No	No	20	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	5	3	2	22015899901301	220158999013	22015899901301034	220158999013010341	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	01	036	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	10	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	9	6	3	22015899901301	220158999013	22015899901301036	220158999013010361	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	01	037	1	Area rural	Hogar 1	1 dormitorio	#NULL !	No	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Prestada o cedida (no pagada)	No	No	#NULL !	5	2	3	22015899901301	220158999013	22015899901301037	220158999013010371	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	01	038	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	4	2	2	22015899901301	220158999013	22015899901301038	220158999013010381	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	01	039	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	Si	No	No	No	8	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	5	2	3	22015899901301	220158999013	22015899901301039	220158999013010391	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	05	002	1	Area rural	Hogar 1	3 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	Si	No	No	No	16	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	8	4	4	22015899901305	220158999013	22015899901305002	220158999013050021	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	05	003	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	6	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	9	4	5	22015899901305	220158999013	22015899901305003	220158999013050031	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	05	004	1	Area rural	Hogar 1	1 dormitorio	#NULL !	No	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	10	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	7	3	4	22015899901305	220158999013	22015899901305004	220158999013050041	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	05	005	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	9	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	1	1	0	22015899901305	220158999013	22015899901305005	220158999013050051	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	05	006	1	Area rural	Hogar 1	3 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	10	#NULL !	No	#NULL !	No	#NULL !	Prestada o cedida (no pagada)	No	Si	1 Persona	10	8	2	22015899901305	220158999013	22015899901305006	220158999013050061	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	05	007	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	4	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	9	2	7	22015899901305	220158999013	22015899901305007	220158999013050071	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	05	008	1	Area rural	Hogar 1	4 dormitorios	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	Si	No	No	No	9	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	5	4	1	22015899901305	220158999013	22015899901305008	220158999013050081	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	05	009	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	10	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	11	5	6	22015899901305	220158999013	22015899901305009	220158999013050091	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	05	010	1	Area rural	Hogar 1	3 dormitorios	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	Si	No	No	No	13	#NULL !	No	#NULL !	No	#NULL !	Por servicios	No	No	#NULL !	5	1	4	22015899901305	220158999013	22015899901305010	220158999013050101	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	05	011	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	Si	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	7	6	1	22015899901305	220158999013	22015899901305011	220158999013050111	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	05	012	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	16	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	4	1	3	22015899901305	220158999013	22015899901305012	220158999013050121	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	06	001	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La hierven	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	10	5	5	22015899901306	220158999013	22015899901306001	220158999013060011	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	06	002	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	Si	5	Propia y totalmente pagada	No	No	#NULL !	9	6	3	22015899901306	220158999013	22015899901306002	220158999013060021	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	06	003	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	Si	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	3	2	1	22015899901306	220158999013	22015899901306003	220158999013060031	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	06	004	1	Area rural	Hogar 1	3 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	13	4	9	22015899901306	220158999013	22015899901306004	220158999013060041	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	06	005	1	Area rural	Hogar 1	4 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	Si	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	2	2	0	22015899901306	220158999013	22015899901306005	220158999013060051	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	06	006	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	De uso exclusivo del hogar	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	5	2	3	22015899901306	220158999013	22015899901306006	220158999013060061	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	06	007	1	Area rural	Hogar 1	4 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La hierven	No	Si	No	No	No	11	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	9	5	4	22015899901306	220158999013	22015899901306007	220158999013060071	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	06	008	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	3	1	2	22015899901306	220158999013	22015899901306008	220158999013060081	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	06	009	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La hierven	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	8	5	3	22015899901306	220158999013	22015899901306009	220158999013060091	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	06	010	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La hierven	No	Si	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	7	4	3	22015899901306	220158999013	22015899901306010	220158999013060101	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	06	011	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	Si	Si	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	10	6	4	22015899901306	220158999013	22015899901306011	220158999013060111	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	014	05	001	1	Area rural	Hogar 1	1 dormitorio	#NULL !	No	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	6	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	4	2	2	22015899901405	220158999014	22015899901405001	220158999014050011	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	014	05	002	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	Si	No	No	No	5	#NULL !	No	#NULL !	Si	2	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	4	2	2	22015899901405	220158999014	22015899901405002	220158999014050021	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	014	05	003	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Prestada o cedida (no pagada)	No	No	#NULL !	5	3	2	22015899901405	220158999014	22015899901405003	220158999014050031	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	014	05	004	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La hierven	No	No	No	No	No	5	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	7	3	4	22015899901405	220158999014	22015899901405004	220158999014050041	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	014	05	005	1	Area rural	Hogar 1	3 dormitorios	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	Si	No	No	No	#NULL !	#NULL !	No	#NULL !	Si	2	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	7	4	3	22015899901405	220158999014	22015899901405005	220158999014050051	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	014	05	006	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	Si	No	No	No	5	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	7	6	1	22015899901405	220158999014	22015899901405006	220158999014050061	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	014	05	007	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	Si	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	3	1	2	22015899901405	220158999014	22015899901405007	220158999014050071	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	014	05	008	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	De uso exclusivo del hogar	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	5	#NULL !	No	#NULL !	Si	2	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	7	2	5	22015899901405	220158999014	22015899901405008	220158999014050081	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	001	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	De uso exclusivo del hogar	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	6	5	1	22015899901501	220158999015	22015899901501001	220158999015010011	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	002	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	De uso exclusivo del hogar	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	6	2	4	22015899901501	220158999015	22015899901501002	220158999015010021	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	003	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	De uso exclusivo del hogar	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	Si	No	Si	Si	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	3	1	2	22015899901501	220158999015	22015899901501003	220158999015010031	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	004	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	4	1	3	22015899901501	220158999015	22015899901501004	220158999015010041	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	005	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	4	1	3	22015899901501	220158999015	22015899901501005	220158999015010051	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	006	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	De uso exclusivo del hogar	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	4	3	1	22015899901501	220158999015	22015899901501006	220158999015010061	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	007	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	De uso exclusivo del hogar	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	Si	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	10	5	5	22015899901501	220158999015	22015899901501007	220158999015010071	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	008	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	7	3	4	22015899901501	220158999015	22015899901501008	220158999015010081	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	009	1	Area rural	Hogar 1	1 dormitorio	#NULL !	No	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	4	2	2	22015899901501	220158999015	22015899901501009	220158999015010091	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	010	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	7	5	2	22015899901501	220158999015	22015899901501010	220158999015010101	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	011	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	De uso exclusivo del hogar	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	9	4	5	22015899901501	220158999015	22015899901501011	220158999015010111	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	012	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	2	2	0	22015899901501	220158999015	22015899901501012	220158999015010121	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	015	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	Si	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	3	1	2	22015899901501	220158999015	22015899901501015	220158999015010151	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	016	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	5	4	1	22015899901501	220158999015	22015899901501016	220158999015010161	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	017	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	2	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	5	4	1	22015899901501	220158999015	22015899901501017	220158999015010171	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	018	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	De uso exclusivo del hogar	No tiene	Gas (tanque o cilindro)	La hierven	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	9	5	4	22015899901501	220158999015	22015899901501018	220158999015010181	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	019	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Prestada o cedida (no pagada)	No	No	#NULL !	3	2	1	22015899901501	220158999015	22015899901501019	220158999015010191	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	021	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	6	3	3	22015899901501	220158999015	22015899901501021	220158999015010211	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	023	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	11	4	7	22015899901501	220158999015	22015899901501023	220158999015010231	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	024	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	Si	1 Persona	7	4	3	22015899901501	220158999015	22015899901501024	220158999015010241	ORELLANA	ORELLANA	LA BELLEZA
